latitude,longitude,altitude,accuracy,provider,speed,timestamp,date,temperature,humidity,light,proximity,pressure,screen,audio,voluntary_id
-7.2552801,-35.9111011,0.0,22.413,fused,0.0,1567043393734,Wed Aug 28 22:49:53 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255338,-35.9110752,0.0,29.55,fused,0.0,1567043408695,Wed Aug 28 22:50:08 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255308,-35.9112755,0.0,60.0,fused,0.0,1567043423512,Wed Aug 28 22:50:23 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255308,-35.9112755,0.0,56.1,fused,0.0,1567043438691,Wed Aug 28 22:50:38 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2552977,-35.9110883,0.0,25.325,fused,0.0,1567043453725,Wed Aug 28 22:50:53 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255297,-35.9111169,0.0,26.092,fused,0.0,1567043468807,Wed Aug 28 22:51:08 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2552801,-35.9111186,0.0,25.79,fused,0.0,1567043483681,Wed Aug 28 22:51:23 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255308,-35.9112755,0.0,60.0,fused,0.0,1567043499013,Wed Aug 28 22:51:39 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2556107,-35.9110168,0.0,68.502,fused,0.0,1567043513952,Wed Aug 28 22:51:54 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2553168,-35.9111098,0.0,28.892,fused,0.0,1567043529371,Wed Aug 28 22:52:09 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255308,-35.9112755,0.0,47.465,fused,0.0,1567043544351,Wed Aug 28 22:52:24 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2552947,-35.9111709,0.0,23.266,fused,0.0,1567043558841,Wed Aug 28 22:52:38 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2552817,-35.911124,0.0,22.86,fused,0.0,1567043574381,Wed Aug 28 22:52:54 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2552973,-35.9111046,0.0,50.187,fused,0.0,1567043589523,Wed Aug 28 22:53:09 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2552324,-35.9109689,0.0,52.4,fused,0.0,1567043604380,Wed Aug 28 22:53:24 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255308,-35.9112755,0.0,52.4,fused,0.0,1567043619593,Wed Aug 28 22:53:39 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2552324,-35.9109689,0.0,56.1,fused,0.0,1567043634654,Wed Aug 28 22:53:54 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2552995,-35.911103,0.0,26.36,fused,0.0,1567043649780,Wed Aug 28 22:54:09 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255308,-35.9112755,0.0,60.0,fused,0.0,1567043664823,Wed Aug 28 22:54:24 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255308,-35.9112755,0.0,56.1,fused,0.0,1567043680046,Wed Aug 28 22:54:40 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255308,-35.9112755,0.0,52.4,fused,0.0,1567043696044,Wed Aug 28 22:54:56 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255308,-35.9112755,0.0,64.099,fused,0.0,1567043711111,Wed Aug 28 22:55:11 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255473,-35.9110281,0.0,52.4,fused,0.0,1567043727651,Wed Aug 28 22:55:27 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255308,-35.9112755,0.0,52.4,fused,0.0,1567043742671,Wed Aug 28 22:55:42 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255308,-35.9112755,0.0,56.1,fused,0.0,1567043758001,Wed Aug 28 22:55:58 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2552892,-35.9111172,0.0,25.905,fused,0.0,1567043773062,Wed Aug 28 22:56:13 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2553952,-35.911168,0.0,26.357,fused,0.0,1567043788111,Wed Aug 28 22:56:28 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255308,-35.9112755,0.0,52.4,fused,0.0,1567043803341,Wed Aug 28 22:56:43 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
