latitude,longitude,altitude,accuracy,provider,speed,timestamp,date,temperature,humidity,light,proximity,pressure,screen,audio,voluntary_id
-7.255417,-35.9111463,0.0,29.284,fused,0.0,1567036854923,Wed Aug 28 21:00:54 GMT-03:00 2019,0.0,0.0,0.0,1.0,0.0,true,Silent,19
-7.255417,-35.9111463,0.0,29.284,fused,0.0,1567036869954,Wed Aug 28 21:01:09 GMT-03:00 2019,0.0,0.0,0.0,1.0,0.0,true,Silent,19
-7.255417,-35.9111463,0.0,29.284,fused,0.0,1567036884981,Wed Aug 28 21:01:24 GMT-03:00 2019,0.0,0.0,0.0,1.0,0.0,true,Silent,19
-7.255417,-35.9111463,0.0,29.284,fused,0.0,1567036900019,Wed Aug 28 21:01:40 GMT-03:00 2019,0.0,0.0,0.0,1.0,0.0,true,Silent,19
-7.255417,-35.9111463,0.0,29.284,fused,0.0,1567036915040,Wed Aug 28 21:01:55 GMT-03:00 2019,0.0,0.0,0.0,1.0,0.0,true,Silent,19
-7.255417,-35.9111463,0.0,29.284,fused,0.0,1567036930053,Wed Aug 28 21:02:10 GMT-03:00 2019,0.0,0.0,0.0,1.0,0.0,true,Silent,19
-7.255417,-35.9111463,0.0,29.284,fused,0.0,1567036945070,Wed Aug 28 21:02:25 GMT-03:00 2019,0.0,0.0,0.0,1.0,0.0,true,Silent,19
-7.255417,-35.9111463,0.0,29.284,fused,0.0,1567036960093,Wed Aug 28 21:02:40 GMT-03:00 2019,0.0,0.0,0.0,1.0,0.0,true,Silent,19
-7.255417,-35.9111463,0.0,29.284,fused,0.0,1567036975107,Wed Aug 28 21:02:55 GMT-03:00 2019,0.0,0.0,0.0,1.0,0.0,true,Silent,19
-7.255417,-35.9111463,0.0,29.284,fused,0.0,1567036990120,Wed Aug 28 21:03:10 GMT-03:00 2019,0.0,0.0,0.0,1.0,0.0,true,Silent,19
-7.255417,-35.9111463,0.0,29.284,fused,0.0,1567037005158,Wed Aug 28 21:03:25 GMT-03:00 2019,0.0,0.0,0.0,1.0,0.0,true,Silent,19
-7.255417,-35.9111463,0.0,29.284,fused,0.0,1567037020202,Wed Aug 28 21:03:40 GMT-03:00 2019,0.0,0.0,0.0,1.0,0.0,true,Silent,19
-7.255417,-35.9111463,0.0,29.284,fused,0.0,1567037035221,Wed Aug 28 21:03:55 GMT-03:00 2019,0.0,0.0,0.0,1.0,0.0,true,Silent,19
